subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
6469,linear,2K1B,0.100086152831623,0.745317197549447,1.48725443278419,1.48725443278419,21.3677459541053,48.7354919082106,54.3490949409343
6495,linear,2K1B,1.01225471350442e-07,0.683888942516421,1.80422968756264,1.80422968756264,17.9290717195562,41.8581434391124,47.471746471836
6604,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
6644,linear,2K1B,0.000687774877823635,0.715324402641763,0.202414853232543,0.202414853232543,32.8687690303131,71.7375380606262,77.3511410933498
6707,linear,2K1B,4.69496089732228e-08,0.75002417069687,18.8881826708936,18.8881826708936,9.70406860923045,25.4081372184609,31.0217402511846
7047,linear,2K1B,6.15233826219683e-08,0.761594013369761,18.5717694082152,18.5717694082152,7.62462709612325,21.2492541922465,26.8628572249702
7107,linear,2K1B,1.1421410069499e-06,0.676360007130451,1.04804901222934,1.04804901222934,21.9704405361362,49.9408810722724,55.5544841049961
7389,linear,2K1B,8.47312693783668e-08,0.834619321886645,2.77172798426733,2.77172798426733,13.4444997894195,32.888999578839,38.5026026115627
7512,linear,2K1B,4.24510611107723e-10,0.653560312969933,22.1236594769823,22.1236594769823,9.01091343080648,24.021826861613,29.6354298943366
7656,linear,2K1B,0.889613175551895,0.750030880623214,1.09120877382902,1.09120877382902,22.2106975569124,50.4213951138247,56.0349981465484
7772,linear,2K1B,2.52597616935505e-07,0.654657750599249,1.34621433608362,1.34621433608362,21.5804486517335,49.160897303467,54.7745003361906
7803,linear,2K1B,0.333290105345137,0.739405890868362,0.271243144581313,0.271243144581313,32.733194372082,71.4663887441641,77.0799917768877
7875,linear,2K1B,5.30095209097553e-08,0.750000226536251,18.8626600355921,18.8626600355921,9.7040686234646,25.4081372469292,31.0217402796529
7927,linear,2K1B,5.26755246699241e-08,0.889764979529465,18.9857548460563,18.9857548460563,10.3972157886461,26.7944315772922,32.4080346100159
7937,linear,2K1B,7.70695814333961e-10,0.837314047082678,2.82591484218258,2.82591484218258,13.5035940351517,33.0071880703034,38.620791103027
8228,linear,2K1B,0.431970355092252,0.680777163124876,0.75224283657886,0.75224283657886,29.6317166833795,65.2634333667591,70.8770363994827
8251,linear,2K1B,2.14403132773261e-07,0.737162398257017,2.19282413935,2.19282413935,17.3668742887479,40.7337485774958,46.3473516102195
8604,linear,2K1B,4.26263563371341e-08,0.749957357649021,18.7648495743786,18.7648495743786,9.70406862584906,25.4081372516981,31.0217402844218
8704,linear,2K1B,0.0913620733773665,0.728988580749095,1.9762460876083,1.9762460876083,18.8595780641637,43.7191561283273,49.332759161051
8925,linear,2K1B,0.27004874687146,0.736396622373906,0.783189903996491,0.783189903996491,29.4371848700347,64.8743697400693,70.487972772793
8949,linear,2K1B,0.0501228667397512,0.652564067501855,0.862988877915825,0.862988877915825,27.2464619751944,60.4929239503888,66.1065269831124
