subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
9350,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
9477,parabolic,2K2B,2.55694621458586e-10,0.113595766870398,22.2950675679487,5.61329870109407,17.3286795950549,42.6573591901097,50.1421632337413
9585,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
9593,parabolic,2K2B,5.38926327140996e-09,0.294850136129665,13.4531959880708,4.50285374792212,20.7944285050815,49.588857010163,57.0736610537945
9620,parabolic,2K2B,1.0174280864465e-08,0.244994377881067,1.51451452566257,1.22780277791937,26.9790430116431,61.9580860232862,69.4428900669177
9779,parabolic,2K2B,0.0122951446884911,0.250014012034156,0.573062379856146,50.0019445039484,30.5806481050091,69.1612962100182,76.6461002536498
155,linear,1K1B,-1.76948858842276,-1.76948858842276,0.50856469440046,0.50856469440046,12.5061363363157,29.0122726726314,32.7546746944472
332,linear,1K1B,-0.740085618304989,-0.740085618304989,0.711752113066543,0.711752113066543,17.1509600664517,38.3019201329034,42.0443221547191
548,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
849,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
893,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
974,linear,1K1B,0.261473656127326,0.261473656127326,1.81776363221317,1.81776363221317,20.0080533134099,44.0161066268199,47.7585086486356
1019,linear,1K1B,-0.310651423414009,-0.310651423414009,0.0699759182050509,0.0699759182050509,31.7714733382087,67.5429466764174,71.2853486982332
1083,linear,1K1B,0.147414174941452,0.147414174941452,0.75416976985096,0.75416976985096,28.7365845457361,61.4731690914721,65.2155711132879
1126,linear,1K1B,-409481531.206577,-409481531.206577,4.40756639219952e-09,4.40756639219952e-09,5.32131594596287,14.6426318919257,18.3850339137415
1252,linear,1K1B,-3.01482985643961,-3.01482985643961,0.164545463080176,0.164545463080176,22.2843942837598,48.5687885675196,52.3111905893354
1363,linear,1K1B,-0.761235040478504,-0.761235040478504,0.250825033316388,0.250825033316388,27.5692198082353,59.1384396164706,62.8808416382864
1423,linear,1K1B,-0.0486473744224511,-0.0486473744224511,24.9200435781323,24.9200435781323,3.9408358669905,11.881671733981,15.6240737557968
1499,linear,1K1B,-0.352168547227584,-0.352168547227584,0.407085683167285,0.407085683167285,27.5180195853467,59.0360391706933,62.7784411925091
1867,linear,1K1B,-0.202350899575571,-0.202350899575571,-0.115778477745259,-0.115778477745259,32.3405250297154,68.6810500594308,72.4234520812466
1870,linear,1K1B,0.031277338730052,0.031277338730052,0.414645338084333,0.414645338084333,27.0632597171001,58.1265194342002,61.868921456016
2397,linear,1K1B,0.353566918592269,0.353566918592269,2.09981669423595,2.09981669423595,20.4914750309008,44.9829500618016,48.7253520836174
